,shot_id,action_type,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_zone_area,opponent,game_date
22641,24365,Jump Shot,33.9013,-87,143,-118.3568,11,1,0,Nov-10,21,16,1.0,Left Side Center(LC),WAS,0.9184461
22642,2668,Fadeaway Jump Shot,33.9403,-108,104,-118.3778,10,3,0,Dec-11,32,14,0.0,Left Side(L),GSW,1.1906852
22643,23523,Driving Layup Shot,34.0443,0,0,-118.2698,3,3,0,Sep-08,50,0,1.0,Center(C),DEN,0.5516875
22644,19608,Jump Shot,33.8453,-25,199,-118.2948,7,1,0,Aug-07,35,20,0.0,Center(C),SEA,0.3196334
22645,9375,Driving Layup Shot,34.0443,-4,0,-118.2738,9,3,0,2015-16,40,0,,Center(C),UTA,2.0243819
22646,24078,Jump Shot,33.9153,106,129,-118.1638,2,2,0,Sep-08,25,16,1.0,Right Side Center(RC),POR,0.55734736
22647,21777,Jump Shot,33.9393,161,105,-118.1088,4,3,0,Apr-03,32,19,0.0,Right Side(R),SAS,-0.46142662
22648,615,Jump Shot,33.8843,143,160,-118.1268,7,1,0,Sep-08,33,21,0.0,Right Side Center(RC),DAL,0.5001828
22649,19946,Jump Shot,33.8433,-152,201,-118.4218,5,4,0,Nov-10,28,25,,Left Side Center(LC),ORL,0.95693314
22650,17851,Jump Shot,33.8713,36,173,-118.2338,5,4,0,Mar-02,9,17,1.0,Center(C),IND,-0.6855569
22651,4498,Jump Shot,33.9883,-27,56,-118.2968,0,1,0,Dec-11,51,6,1.0,Center(C),MIN,1.1550281
22652,19427,Pullup Jump shot,34.0423,101,2,-118.1688,6,3,0,2015-16,12,10,1.0,Right Side(R),SAS,1.9938186
22653,25511,Jump Shot,33.8873,-81,157,-118.3508,5,3,0,Oct-09,10,17,,Left Side Center(LC),CHI,0.71638924
22654,18804,Jump Shot,33.8353,-146,209,-118.4158,0,2,0,Apr-03,11,25,,Left Side Center(LC),SAC,-0.46765247
22655,21470,Jump Shot,33.8793,-188,165,-118.4578,5,4,0,Sep-08,15,25,0.0,Left Side Center(LC),OKC,0.54206574
22656,3295,Turnaround Jump Shot,34.0253,-109,19,-118.3788,4,1,1,Jan-00,6,11,1.0,Left Side(L),SAS,-1.0562774
22657,6738,Jump Shot,33.8063,-57,238,-118.3268,4,3,0,May-04,37,24,1.0,Center(C),IND,-0.26446366
22658,1501,Jump Shot,33.9923,148,52,-118.1218,8,1,0,2015-16,54,15,1.0,Right Side(R),MIN,1.9292963
22659,9019,Jump Shot,33.9323,232,112,-118.0378,1,4,1,Mar-02,8,25,1.0,Right Side Center(RC),SAS,-0.6510318
22660,17906,Jump Shot,33.8373,57,207,-118.2128,0,1,0,1998-99,14,21,0.0,Center(C),POR,-1.4813325
22661,29336,Jump Shot,33.7833,20,261,-118.2498,5,4,0,1997-98,47,26,0.0,Center(C),PHX,-1.7116886
22662,15024,Jump Shot,34.0113,158,33,-118.1118,4,2,0,Jun-05,54,16,1.0,Right Side(R),CHA,-0.082216315
22663,11123,Jump Shot,33.9273,-97,117,-118.3668,0,1,0,May-04,25,15,0.0,Left Side(L),NOP,-0.31313843
22664,4233,Jump Shot,33.8393,173,205,-118.0968,3,4,0,Oct-09,37,26,0.0,Right Side Center(RC),PHI,0.7418586
22665,24071,Jump Shot,33.8943,-79,150,-118.3488,10,2,0,Feb-01,33,16,1.0,Left Side Center(LC),LAC,-0.9515701
22666,8821,Fadeaway Jump Shot,34.0293,87,15,-118.1828,5,3,0,Aug-07,10,8,1.0,Right Side(R),CHA,0.36038437
22667,4431,Jump Bank Shot,33.9943,-116,50,-118.3858,10,3,0,Oct-09,41,12,,Left Side(L),CHA,0.7616681
22668,12046,Layup Shot,34.0473,17,-3,-118.2528,5,2,0,2012-13,14,1,1.0,Center(C),BOS,1.3746305
22669,16775,Jump Shot,34.0363,74,8,-118.1958,9,4,0,Mar-02,59,7,,Center(C),SEA,-0.6883868
22670,30491,Jump Shot,34.0053,56,39,-118.2138,0,2,0,Sep-08,0,6,0.0,Center(C),UTA,0.5426317
22671,23509,Turnaround Fadeaway shot,33.9323,-109,112,-118.3788,4,2,0,2014-15,34,15,0.0,Left Side(L),SAC,1.746483
22672,22298,Jump Shot,33.8813,51,163,-118.2188,11,4,0,Aug-07,36,17,0.0,Center(C),GSW,0.3592524
22673,12183,Jump Shot,33.8393,151,205,-118.1188,10,3,0,Dec-11,44,25,0.0,Right Side Center(RC),PHX,1.1669137
22674,8593,Jump Shot,34.0243,189,20,-118.0808,0,1,0,Sep-08,34,19,0.0,Right Side(R),MIN,0.50923854
22675,4807,Jump Shot,34.0523,-169,-8,-118.4388,5,1,0,1998-99,30,16,0.0,Left Side(L),MIN,-1.506236
22676,29076,Jump Shot,33.8483,159,196,-118.1108,0,3,1,Jun-05,42,25,1.0,Right Side Center(RC),PHX,-0.03240959
22677,27936,Jump Shot,34.0343,192,10,-118.0778,3,2,1,Mar-02,33,19,1.0,Right Side(R),SAS,-0.6453719
22678,24623,Layup Shot,34.0443,0,0,-118.2698,1,3,0,Jun-05,37,0,,Center(C),NJN,-0.12070333
22679,13850,Jump Shot,33.9593,-157,85,-118.4268,9,4,0,Feb-01,53,17,0.0,Left Side(L),ORL,-0.9113851
22680,24429,Driving Slam Dunk Shot,34.0243,0,20,-118.2698,3,2,1,Nov-10,31,2,1.0,Center(C),NOH,0.99768406
22681,25065,Step Back Jump shot,33.9093,-105,135,-118.3748,8,3,0,Sep-08,2,17,1.0,Left Side Center(LC),NOH,0.52225626
22682,20378,Jump Shot,33.8863,85,158,-118.1848,11,2,0,Jul-06,13,17,0.0,Right Side Center(RC),LAC,0.16285542
22683,28219,Layup Shot,34.0443,0,0,-118.2698,5,2,0,May-04,31,0,,Center(C),SEA,-0.26333168
22684,11919,Jump Shot,33.9473,125,97,-118.1448,10,2,0,1996-97,58,15,0.0,Right Side(R),CLE,-1.9171414
22685,21772,Jump Shot,33.9613,59,83,-118.2108,4,1,0,1998-99,52,10,0.0,Right Side(R),HOU,-1.4830304
22686,22994,Jump Shot,33.8953,-116,149,-118.3858,5,3,1,Dec-11,20,18,1.0,Left Side Center(LC),OKC,1.2172865
22687,15897,Jump Shot,33.9323,154,112,-118.1158,4,1,0,May-04,32,19,0.0,Right Side Center(RC),CHA,-0.26785958
22688,5320,Turnaround Jump Shot,34.0443,192,0,-118.0778,2,3,0,Oct-09,24,19,1.0,Right Side(R),ATL,0.77638376
22689,30457,Fadeaway Jump Shot,33.8983,-120,146,-118.3898,1,1,0,Dec-11,19,18,0.0,Left Side Center(LC),HOU,1.1935151
22690,7120,Jump Shot,34.0043,-126,40,-118.3958,1,2,0,Jan-00,51,13,0.0,Left Side(L),PHX,-1.0783509
22691,2422,Jump Shot,33.8453,89,199,-118.1808,0,1,0,1997-98,36,21,0.0,Right Side Center(RC),SAC,-1.7875307
22692,21989,Layup Shot,34.0443,0,0,-118.2698,10,3,0,Sep-08,33,0,1.0,Center(C),MEM,0.53640586
22693,1751,Layup Shot,34.0443,0,0,-118.2698,2,4,0,Jun-05,33,0,0.0,Center(C),NJN,-0.12070333
22694,11345,Jump Shot,33.8553,102,189,-118.1678,9,2,1,Apr-03,31,21,0.0,Right Side Center(RC),DET,-0.42576954
22695,19093,Jump Shot,34.0213,-204,23,-118.4738,6,3,0,Jun-05,49,20,,Left Side(L),LAC,-0.045427255
22696,12255,Jump Shot,33.8473,158,197,-118.1118,10,3,0,Aug-07,30,25,0.0,Right Side Center(RC),TOR,0.32982114
22697,30264,Driving Layup Shot,34.0443,0,0,-118.2698,6,2,0,Mar-02,11,0,1.0,Center(C),ATL,-0.74951327
22698,339,Jump Shot,33.9623,118,82,-118.1518,7,2,0,Oct-09,52,14,1.0,Right Side(R),GSW,0.7243131
22699,24792,Layup Shot,34.0443,0,0,-118.2698,5,4,1,Jun-05,17,0,0.0,Center(C),PHX,-0.03127762
22700,11856,Jump Shot,33.9293,136,115,-118.1338,11,3,0,May-04,2,17,0.0,Right Side Center(RC),IND,-0.26446366
22701,1342,Jump Shot,33.9513,30,93,-118.2398,9,4,0,Feb-01,3,9,1.0,Center(C),DAL,-0.88534975
22702,30002,Jump Shot,33.8933,105,151,-118.1648,8,2,0,Jun-05,18,18,1.0,Right Side Center(RC),DET,-0.08504625
22703,24367,Jump Shot,33.8273,110,217,-118.1598,8,4,0,May-04,37,24,0.0,Right Side Center(RC),DEN,-0.26106775
22704,28471,Jump Shot,33.9203,101,124,-118.1688,1,1,0,2015-16,31,15,,Right Side(R),MIL,1.9564636
22705,3641,Jump Shot,33.9373,155,107,-118.1148,4,1,0,Sep-08,51,18,,Right Side(R),PHX,0.50697464
22706,16714,Jump Shot,33.9093,-215,135,-118.4848,5,4,0,Apr-03,28,25,0.0,Left Side Center(LC),POR,-0.46029463
22707,21521,Turnaround Bank shot,34.0183,-90,26,-118.3598,3,1,0,Oct-09,34,9,,Left Side(L),TOR,0.76393205
22708,3005,Jump Shot,33.8913,-44,153,-118.3138,0,3,0,Mar-02,31,15,0.0,Center(C),ORL,-0.73083574
22709,6961,Jump Shot,34.0113,-139,33,-118.4088,0,1,0,2012-13,34,14,0.0,Left Side(L),ATL,1.3865161
22710,4091,Jump Shot,33.9683,138,76,-118.1318,8,3,0,Feb-01,59,15,1.0,Right Side(R),SEA,-0.9396844
22711,16315,Jump Shot,33.8273,-148,217,-118.4178,0,3,1,Apr-03,2,26,0.0,Left Side Center(LC),SAS,-0.44388106
22712,27692,Jump Shot,33.8163,-122,228,-118.3918,0,4,1,Feb-01,12,25,1.0,Left Side Center(LC),POR,-0.8615784
22713,26213,Jump Shot,33.9723,-21,72,-118.2908,0,3,1,1999-00,57,7,0.0,Center(C),POR,-1.2611642
22714,18707,Driving Layup Shot,34.0443,0,0,-118.2698,4,2,0,1997-98,27,0,,Center(C),DAL,-1.7648913
22715,23052,Turnaround Fadeaway shot,34.0213,121,23,-118.1488,5,3,0,Nov-10,5,12,0.0,Right Side(R),GSW,0.98636436
22716,23394,Jump Shot,33.8163,-5,228,-118.2748,10,1,0,2014-15,37,22,,Center(C),SAC,1.746483
22717,20582,Jump Shot,34.0193,65,25,-118.2048,8,3,0,Dec-11,11,6,0.0,Center(C),DEN,1.1386144
22718,19934,Driving Layup Shot,34.0443,0,0,-118.2698,6,3,0,Mar-02,25,0,1.0,Center(C),DEN,-0.7234779
22719,9651,Jump Shot,33.9953,140,49,-118.1298,6,1,1,Jan-00,11,14,1.0,Right Side(R),SAS,-1.0551454
22720,8364,Jump Shot,33.9883,-214,56,-118.4838,4,4,0,2015-16,25,22,1.0,Left Side(L),DEN,1.9604255
22721,20588,Turnaround Jump Shot,33.9213,125,123,-118.1448,9,1,0,Oct-09,43,17,0.0,Right Side Center(RC),MIA,0.76110214
22722,29647,Jump Shot,33.8193,144,225,-118.1258,0,3,0,Nov-10,17,26,0.0,Right Side Center(RC),MIN,0.9756106
22723,28146,Jump Shot,33.7913,-174,253,-118.4438,0,4,0,Feb-01,28,30,,Left Side Center(LC),POR,-0.9011974
22724,12419,Jump Shot,33.8243,-130,220,-118.3998,0,2,0,Aug-07,15,25,1.0,Left Side Center(LC),HOU,0.2851083
22725,24355,Jump Shot,33.8753,44,169,-118.2258,7,3,0,Mar-02,1,17,0.0,Center(C),TOR,-0.7268738
22726,13351,Jump Shot,34.0033,36,41,-118.2338,5,1,0,Oct-09,40,5,,Center(C),POR,0.7826096
22727,29144,Driving Layup Shot,34.0503,21,-6,-118.2488,2,2,0,Oct-09,15,2,0.0,Center(C),TOR,0.7390287
22728,22570,Turnaround Jump Shot,33.9513,-69,93,-118.3388,3,1,1,Feb-01,41,11,0.0,Left Side(L),NJN,-0.84007096
22729,18024,Jump Shot,33.8803,-92,164,-118.3618,0,4,1,Dec-11,0,18,0.0,Left Side Center(LC),OKC,1.2178525
22730,9131,Layup Shot,34.0493,6,-5,-118.2638,9,1,0,2014-15,2,0,0.0,Center(C),HOU,1.7227116
22731,61,Driving Layup Shot,34.0443,0,0,-118.2698,4,1,0,Jan-00,30,0,1.0,Center(C),CHA,-1.1162719
22732,1241,Jump Shot,33.9603,115,84,-118.1548,1,3,0,Mar-02,3,14,0.0,Right Side(R),ATL,-0.74951327
22733,22145,Fadeaway Jump Shot,34.0133,-175,31,-118.4448,7,2,0,Nov-10,35,17,,Left Side(L),DET,0.90712637
22734,5137,Jump Shot,33.9343,-46,110,-118.3158,9,1,0,Mar-02,19,11,1.0,Center(C),HOU,-0.7466833
22735,2344,Jump Shot,33.8093,-18,235,-118.2878,6,1,0,Sep-08,48,23,1.0,Center(C),PHX,0.5511215
22736,15049,Running Jump Shot,33.9703,-10,74,-118.2798,5,1,1,Jan-00,57,7,1.0,Center(C),PHI,-1.0449578
22737,2121,Driving Bank shot,34.0143,-23,30,-118.2928,4,1,0,Nov-10,52,3,0.0,Center(C),DAL,0.9722147
22738,1525,Jump Shot,34.0103,230,34,-118.0398,5,2,1,Oct-09,24,23,1.0,Right Side(R),PHX,0.80751294
22739,7618,Turnaround Jump Shot,33.9933,-64,51,-118.3338,4,3,0,Aug-07,21,8,,Left Side(L),LAC,0.36887416
22740,154,Driving Finger Roll Layup Shot,34.0443,0,0,-118.2698,3,2,0,Oct-09,14,0,1.0,Center(C),TOR,0.76393205
22741,14537,Layup Shot,34.0443,0,0,-118.2698,11,3,0,Jul-06,14,0,0.0,Center(C),HOU,0.09606913
22742,482,Jump Shot,33.9913,39,53,-118.2308,5,1,0,Oct-09,47,6,0.0,Center(C),WAS,0.74016064
22743,6123,Fadeaway Jump Shot,34.0113,127,33,-118.1428,11,1,0,2012-13,1,13,1.0,Right Side(R),CLE,1.3344455
22744,12653,Jump Shot,34.0623,225,-18,-118.0448,6,3,0,Aug-07,28,22,1.0,Right Side(R),NYK,0.30718172
22745,24059,Jump Shot,33.8063,204,238,-118.0658,0,2,0,May-04,0,31,0.0,Right Side Center(RC),DAL,-0.27238744
22746,23486,Jump Shot,33.8913,198,153,-118.0718,1,3,0,2012-13,51,25,1.0,Right Side Center(RC),SAC,1.3231257
22747,12113,Jump Shot,33.8383,94,206,-118.1758,8,1,0,Nov-10,33,22,0.0,Right Side Center(RC),DET,0.9342937
22748,15851,Jump Shot,33.9633,24,81,-118.2458,9,4,0,May-04,38,8,1.0,Center(C),SAS,-0.33973974
22749,1763,Jump Shot,33.8353,-136,209,-118.4058,2,1,0,Nov-10,33,24,1.0,Left Side Center(LC),NOH,0.9807045
22750,15827,Driving Layup Shot,34.0443,0,0,-118.2698,2,1,1,1999-00,52,0,1.0,Center(C),IND,-1.2521085
22751,15508,Jump Shot,34.0003,27,44,-118.2428,2,1,0,1999-00,4,5,,Center(C),DAL,-1.344364
22752,8943,Jump Shot,33.8803,193,164,-118.0768,3,1,0,2012-13,29,25,0.0,Right Side Center(RC),POR,1.4023638
22753,7716,Fadeaway Jump Shot,33.9323,130,112,-118.1398,3,1,1,Dec-11,34,17,0.0,Right Side Center(RC),OKC,1.2178525
22754,26362,Jump Shot,34.0583,-154,-14,-118.4238,3,1,0,May-04,34,15,0.0,Left Side(L),DAL,-0.27238744
22755,21793,Jump Shot,33.9893,89,55,-118.1808,0,2,0,Feb-01,2,10,0.0,Right Side(R),DAL,-0.90912116
22756,23864,Jump Shot,33.9143,-13,130,-118.2828,5,3,0,Mar-02,36,13,,Center(C),PHX,-0.71951604
22757,22597,Jump Shot,33.8843,-90,160,-118.3598,0,4,0,Apr-03,40,18,,Left Side Center(LC),UTA,-0.4653885
22758,4854,Jump Shot,33.5163,148,528,-118.1218,0,1,1,Mar-02,1,54,,Back Court(BC),MIN,-0.65838957
22759,2712,Jump Shot,33.9113,158,133,-118.1118,6,3,0,Mar-02,43,20,,Right Side Center(RC),SAS,-0.74498534
22760,23151,Jump Shot,33.9703,89,74,-118.1808,4,2,1,Sep-08,32,11,0.0,Right Side(R),HOU,0.59130645
22761,20535,Jump Shot,33.9813,-126,63,-118.3958,3,2,0,1999-00,43,14,1.0,Left Side(L),CLE,-1.3115369
22762,28770,Jump Shot,34.0463,136,-2,-118.1338,2,2,0,Sep-08,32,13,1.0,Right Side(R),DEN,0.5748929
22763,17718,Fadeaway Jump Shot,34.0703,125,-26,-118.1448,7,2,0,May-04,33,12,,Right Side(R),DAL,-0.27238744
22764,29799,Jump Shot,33.8173,128,227,-118.1418,3,3,0,Aug-07,42,26,,Right Side Center(RC),MIN,0.28227836
22765,11047,Jump Shot,33.8683,-201,176,-118.4708,2,2,0,Nov-10,28,26,0.0,Left Side Center(LC),NOH,0.93599164
22766,24763,Turnaround Jump Shot,33.9673,-13,77,-118.2828,5,4,0,Oct-09,34,7,0.0,Center(C),POR,0.7299729
22767,25713,Fadeaway Jump Shot,33.9573,107,87,-118.1628,6,3,0,Mar-02,9,13,1.0,Right Side(R),HOU,-0.6736712
22768,6820,Jump Shot,34.0473,126,-3,-118.1438,2,3,0,Aug-07,50,12,0.0,Right Side(R),POR,0.36434627
22769,24064,Jump Shot,33.9833,151,61,-118.1188,0,3,0,Jul-06,1,16,1.0,Right Side(R),SEA,0.16455337
22770,26635,Layup Shot,34.0323,-22,12,-118.2918,0,2,0,Nov-10,33,2,0.0,Center(C),CHI,0.9201441
22771,21800,Jump Shot,34.0113,-90,33,-118.3598,4,1,0,Sep-08,15,9,0.0,Left Side(L),CHA,0.569799
22772,20235,Jump Shot,33.9293,220,115,-118.0498,4,2,0,Aug-07,46,24,,Right Side Center(RC),DAL,0.35585648
22773,24725,Jump Shot,33.8633,117,181,-118.1528,0,2,0,Jul-06,26,21,1.0,Right Side Center(RC),UTA,0.13738607
22774,20509,Jump Shot,33.9123,-177,132,-118.4468,11,3,1,Dec-11,33,22,1.0,Left Side Center(LC),DEN,1.2116266
22775,13082,Jump Shot,33.8993,108,145,-118.1618,9,4,0,Apr-03,49,18,0.0,Right Side Center(RC),BOS,-0.5168932
22776,21875,Jump Shot,33.8893,-126,155,-118.3958,10,4,0,Mar-02,36,19,0.0,Left Side Center(LC),NOH,-0.7319677
22777,11556,Jump Shot,33.9033,197,141,-118.0728,7,2,0,2015-16,56,24,1.0,Right Side Center(RC),OKC,1.9609914
22778,21173,Pullup Jump shot,33.9233,-52,121,-118.3218,1,4,0,Dec-11,16,13,1.0,Center(C),MIN,1.1550281
22779,19251,Jump Shot,34.0133,15,31,-118.2548,7,4,0,Apr-03,45,3,0.0,Center(C),WAS,-0.4818021
22780,28353,Layup Shot,34.0443,0,0,-118.2698,0,1,0,Aug-07,8,0,0.0,Center(C),SAC,0.3479327
22781,17771,Jump Shot,33.7973,6,247,-118.2638,3,4,0,Dec-11,32,24,0.0,Center(C),TOR,1.1629518
22782,5942,Jump Shot,34.0263,111,18,-118.1588,10,2,0,1997-98,19,11,1.0,Right Side(R),GSW,-1.7671553
22783,3068,Jump Shot,33.7533,-10,291,-118.2798,1,4,0,Dec-11,40,29,,Center(C),HOU,1.1403124
22784,29246,Layup Shot,34.0443,0,0,-118.2698,9,4,0,1996-97,50,0,,Center(C),CHA,-1.9573264
22785,3630,Turnaround Jump Shot,33.9593,42,85,-118.2278,10,3,0,2014-15,16,9,1.0,Center(C),IND,1.7611985
22786,29873,Fadeaway Jump Shot,34.0473,-231,-3,-118.5008,5,2,1,Dec-11,25,23,1.0,Left Side(L),DEN,1.2093626
22787,24028,Jump Shot,33.8393,155,205,-118.1148,0,2,0,Nov-10,40,25,0.0,Right Side Center(RC),CHA,0.9574991
22788,3029,Jump Shot,33.8663,-196,178,-118.4658,9,3,0,Dec-11,58,26,0.0,Left Side Center(LC),MIN,1.1725736
22789,2970,Turnaround Jump Shot,34.0373,146,7,-118.1238,9,4,1,Mar-02,23,14,,Right Side(R),SAS,-0.6510318
22790,11665,Jump Shot,33.8613,-60,183,-118.3298,1,3,0,Dec-11,41,19,0.0,Left Side Center(LC),LAC,1.1465383
22791,26285,Turnaround Jump Shot,34.0223,-120,22,-118.3898,6,4,0,Sep-08,17,12,0.0,Left Side(L),NYK,0.5375378
22792,27530,Jump Shot,33.7253,-85,319,-118.3548,0,4,0,Jul-06,9,33,,Center(C),MEM,0.15379965
22793,8647,Slam Dunk Shot,34.0443,0,0,-118.2698,1,3,0,Sep-08,48,0,1.0,Center(C),NOH,0.54772556
22794,15157,Jump Shot,33.9093,-136,135,-118.4058,8,4,0,2012-13,50,19,,Left Side Center(LC),CLE,1.3344455
22795,22521,Jump Bank Shot,34.0143,-34,30,-118.3038,0,4,1,Dec-11,28,4,0.0,Center(C),DEN,1.2116266
22796,29320,Fadeaway Jump Shot,33.9893,-145,55,-118.4148,5,1,0,Feb-01,53,15,1.0,Left Side(L),DAL,-0.8842178
22797,25186,Running Layup Shot,34.0133,0,31,-118.2698,8,4,0,Apr-03,13,3,0.0,Center(C),SAS,-0.5310428
22798,4264,Jump Shot,34.0443,-153,0,-118.4228,1,5,0,Jan-00,18,15,1.0,Left Side(L),GSW,-1.149099
22799,17030,Jump Shot,33.8793,-153,165,-118.4228,11,4,0,Nov-10,2,22,0.0,Left Side Center(LC),NYK,0.9371236
22800,15647,Driving Layup Shot,34.0443,0,0,-118.2698,0,1,1,Oct-09,18,0,0.0,Center(C),OKC,0.7933633
22801,7993,Driving Finger Roll Layup Shot,34.0293,2,15,-118.2678,8,1,0,2012-13,30,1,,Center(C),OKC,1.3610468
22802,18459,Reverse Layup Shot,34.0443,0,0,-118.2698,8,1,0,Sep-08,22,0,,Center(C),ORL,0.51263446
22803,28629,Fadeaway Jump Shot,34.0333,-160,11,-118.4298,5,2,0,Feb-01,15,16,1.0,Left Side(L),POR,-0.9011974
22804,16726,Jump Shot,33.6393,88,405,-118.1818,0,2,0,Nov-10,0,41,0.0,Back Court(BC),MIL,0.9263699
22805,8042,Jump Shot,34.0413,189,3,-118.0808,3,1,0,2012-13,7,18,1.0,Right Side(R),SAC,1.3174659
22806,15989,Jump Shot,33.9303,138,114,-118.1318,4,2,0,Jul-06,40,17,1.0,Right Side Center(RC),MIN,0.09889905
22807,1623,Jump Shot,33.8353,-42,209,-118.3118,3,3,0,1999-00,55,21,1.0,Center(C),LAC,-1.3392701
22808,12876,Jump Shot,33.8803,102,164,-118.1678,11,3,0,Jul-06,40,19,0.0,Right Side Center(RC),GSW,0.13682008
22809,23526,Jump Shot,33.8143,110,230,-118.1598,5,4,0,Jun-05,1,25,1.0,Right Side Center(RC),GSW,-0.08617821
22810,22181,Jump Shot,33.8963,192,148,-118.0778,8,1,0,2012-13,50,24,,Right Side Center(RC),POR,1.3440672
22811,7185,Jump Shot,33.8353,141,209,-118.1288,8,3,1,Oct-09,3,25,0.0,Right Side Center(RC),BOS,0.8154367
22812,29674,Jump Shot,33.8683,125,176,-118.1448,4,2,1,Sep-08,40,21,0.0,Right Side Center(RC),HOU,0.58904254
22813,24617,Jump Shot,33.8903,92,154,-118.1778,7,4,0,Sep-08,33,17,1.0,Right Side Center(RC),NYK,0.51037055
22814,5476,Layup Shot,34.0443,0,0,-118.2698,3,4,0,Apr-03,7,0,0.0,Center(C),GSW,-0.45633274
22815,26666,Alley Oop Layup shot,34.0443,0,0,-118.2698,9,3,0,Feb-01,34,0,,Center(C),MIN,-0.9221388
22816,28501,Jump Shot,34.0433,230,1,-118.0398,11,1,0,Oct-09,21,23,0.0,Right Side(R),MIN,0.7695919
22817,26752,Jump Shot,33.8473,-113,197,-118.3828,11,3,0,Apr-03,19,22,,Left Side Center(LC),SEA,-0.5140633
22818,23366,Layup Shot,34.0443,0,0,-118.2698,8,4,0,Jan-00,14,0,0.0,Center(C),DAL,-1.1060841
22819,16459,Jump Shot,33.8293,-140,215,-118.4098,11,1,0,Mar-02,9,25,0.0,Left Side Center(LC),SEA,-0.69121677
22820,8997,Jump Shot,34.0293,-157,15,-118.4268,9,2,0,1996-97,35,15,1.0,Left Side(L),LAC,-1.9878895
22821,30593,Jump Shot,34.0443,205,0,-118.0648,10,1,0,Jun-05,22,20,0.0,Right Side(R),CHI,-0.1139115
22822,27234,Jump Shot,33.8763,-177,168,-118.4468,1,2,0,Aug-07,24,24,1.0,Left Side Center(LC),POR,0.36774218
22823,11373,Jump Shot,33.9193,144,125,-118.1258,5,4,0,Aug-07,55,19,0.0,Right Side Center(RC),CLE,0.30548376
22824,26653,Running Bank shot,33.9843,-103,60,-118.3728,10,4,1,Sep-08,33,11,1.0,Left Side(L),UTA,0.5816847
22825,8634,Pullup Jump shot,33.9693,187,75,-118.0828,2,3,0,2012-13,13,20,,Right Side(R),HOU,1.350293
22826,23194,Layup Shot,34.0443,0,0,-118.2698,3,2,0,Aug-07,51,0,0.0,Center(C),MEM,0.36151633
22827,18436,Driving Layup Shot,34.0443,0,0,-118.2698,1,4,0,Sep-08,43,0,1.0,Center(C),OKC,0.5499895
22828,18926,Jump Shot,33.9213,-118,123,-118.3878,9,1,0,Mar-02,23,17,1.0,Left Side Center(LC),HOU,-0.6940467
22829,17686,Jump Shot,33.8683,111,176,-118.1588,6,1,0,2014-15,50,20,0.0,Right Side Center(RC),SAS,1.7481809
22830,22262,Jump Shot,33.9233,-60,121,-118.3298,2,2,0,2012-13,12,13,1.0,Center(C),ORL,1.3293515
22831,23753,Layup Shot,34.0443,0,0,-118.2698,1,2,0,Oct-09,20,0,1.0,Center(C),CHA,0.7616681
22832,28007,Layup Shot,34.0443,0,0,-118.2698,2,4,0,Oct-09,34,0,,Center(C),ATL,0.6914859
22833,1305,Jump Shot,34.0703,-128,-26,-118.3978,5,4,0,Jun-05,42,13,1.0,Left Side(L),MIL,-0.11560946
22834,8429,Jump Shot,33.9833,-150,61,-118.4198,5,1,0,Nov-10,22,16,1.0,Left Side(L),GSW,0.90939033
22835,4034,Jump Shot,33.8583,202,186,-118.0678,3,3,0,Jul-06,27,27,0.0,Right Side Center(RC),PHX,0.14078198
22836,2600,Reverse Layup Shot,34.0443,0,0,-118.2698,9,2,0,Apr-03,59,0,0.0,Center(C),SEA,-0.49934766
22837,12809,Running Jump Shot,33.9073,-2,137,-118.2718,2,2,0,Nov-10,13,13,1.0,Center(C),IND,0.91335225
22838,2574,Jump Shot,33.8093,-13,235,-118.2828,1,1,1,Sep-08,18,23,1.0,Center(C),ORL,0.609418
22839,27857,Jump Shot,33.8993,-135,145,-118.4048,0,4,1,Apr-03,11,19,1.0,Left Side Center(LC),SAS,-0.4393532
22840,3187,Layup Shot,34.0143,7,30,-118.2628,5,2,0,Jan-00,36,3,0.0,Center(C),DEN,-1.1015563
22841,28530,Driving Layup Shot,34.0443,0,0,-118.2698,11,1,0,1998-99,19,0,1.0,Center(C),DEN,-1.4949162
22842,19153,Driving Layup Shot,34.0443,0,0,-118.2698,7,3,1,1999-00,5,0,,Center(C),PHX,-1.2645601
22843,4832,Layup Shot,34.0443,0,0,-118.2698,5,4,0,Jun-05,7,0,1.0,Center(C),DAL,-0.11221355
22844,20608,Driving Layup Shot,34.0443,0,0,-118.2698,0,1,0,Mar-02,58,0,,Center(C),PHX,-0.71895003
22845,16087,Jump Shot,33.9393,-92,105,-118.3618,4,2,0,Oct-09,48,13,0.0,Left Side(L),OKC,0.6926179
22846,24558,Driving Layup Shot,34.0223,0,22,-118.2698,6,1,0,Jun-05,39,2,,Center(C),IND,-0.08334829
22847,2107,Dunk Shot,34.0443,0,0,-118.2698,7,1,0,Jul-06,27,0,1.0,Center(C),LAC,0.16285542
22848,19064,Jump Shot,33.8913,56,153,-118.2138,9,1,0,Mar-02,40,16,1.0,Right Side Center(RC),PHX,-0.71951604
22849,15518,Running Jump Shot,34.0293,123,15,-118.1468,6,3,1,Aug-07,52,12,1.0,Right Side(R),BOS,0.40056935
22850,27338,Slam Dunk Shot,34.0443,-1,0,-118.2708,7,3,0,Jan-00,53,0,1.0,Center(C),SAS,-1.1649467
